,Field,ID,RA,DEC,X,Y,ISOarea,MU_MAX,A,B,THETA,ELONGATION,ELLIPTICITY,PhotoFlagDet,CLASS_STAR,FWHM,U_auto,e_U_auto,F378_auto,e_F378_auto,F395_auto,e_F395_auto,F410_auto,e_F410_auto,F430_auto,e_F430_auto,G_auto,e_G_auto,F515_auto,e_F515_auto,R_auto,e_R_auto,F660_auto,e_F660_auto,I_auto,e_I_auto,F861_auto,e_F861_auto,Z_auto,e_Z_auto,nDet_auto,U_aper_3,e_U_aper_3,F378_aper_3,e_F378_aper_3,F395_aper_3,e_F395_aper_3,F410_aper_3,e_F410_aper_3,F430_aper_3,e_F430_aper_3,G_aper_3,e_G_aper_3,F515_aper_3,e_F515_aper_3,R_aper_3,e_R_aper_3,F660_aper_3,e_F660_aper_3,I_aper_3,e_I_aper_3,F861_aper_3,e_F861_aper_3,Z_aper_3,e_Z_aper_3,U_PStotal,e_U_PStotal,F378_PStotal,e_F378_PStotal,F395_PStotal,e_F395_PStotal,F410_PStotal,e_F410_PStotal,F430_PStotal,e_F430_PStotal,G_PStotal,e_G_PStotal,F515_PStotal,e_F515_PStotal,R_PStotal,e_R_PStotal,F660_PStotal,e_F660_PStotal,I_PStotal,e_I_PStotal,F861_PStotal,e_F861_PStotal,Z_PStotal,e_Z_PStotal,U_petro,F378_petro,F395_petro,F410_petro,F430_petro,G_petro,F515_petro,R_petro,F660_petro,I_petro,F861_petro,Z_petro,e_U_petro,e_F378_petro,e_F395_petro,e_F410_petro,e_F430_petro,e_G_petro,e_F515_petro,e_R_petro,e_F660_petro,e_I_petro,e_F861_petro,e_Z_petro
0,SPLUS-s30s40,iDR3.SPLUS-s30s40.039785,67.80574615737329,-38.39972095234683,2275.2812,8266.815,34,16.17522,2.4259052000000003,1.8188876,-81.61907,1.3337301000000001,0.25022316,0,0.09798672,3.4581997,21.240382999999998,0.7445662,27.823677000000004,509.81653,19.624098,0.43165782,20.764057,1.2331938999999998,19.826520000000002,0.5155063,20.391323,0.33227336,20.990194,1.1782318,19.249449,0.096743464,18.155996,0.03918816,18.542145,0.065872714,18.262728,0.11070519,18.27901,0.09264456,12.0,23.114164000000002,1.0570793,99.0,21.725174,22.286436,1.2645532,21.97701,0.95615184,20.865002,0.3454152,20.997751,0.15037741,20.893985999999998,0.27902845,19.833351,0.045427073,18.4418,0.017025623,19.191704,0.033093582999999996,18.878109,0.052958495999999994,18.917182999999998,0.044315245,22.436283,1.0570793,99.0,20.915525,21.541214,1.2645532,21.410432999999998,0.95615184,20.315525,0.3454152,20.552135,0.15037741,20.433483,0.27902845,19.404083,0.045427073,18.067265,0.017025623,18.843807,0.033093582999999996,18.542831,0.052958495999999994,18.554531,0.044315245,23.953413,99.0,19.291065,20.399835999999997,20.42824,20.616451,99.0,19.028105,18.07609,18.565620000000003,18.077938,18.167725,12.679155,20.67747,0.44458990000000004,1.2313648000000001,1.2496387,0.5700447,20.17108,0.10956584,0.049985945,0.093525514,0.12992966,0.1164463
1,SPLUS-s30s40,iDR3.SPLUS-s30s40.021506,68.05818506245018,-38.85342660598838,1008.86426,5286.38,35,14.640217000000002,2.407969,1.4564153,68.27362,1.6533533,0.3951686,2,0.91690254,3.092663,21.311853,0.5954369,19.838575,0.24708879,19.195023000000003,0.21991225,18.981937,0.18386614,18.887415,0.16684599,19.767682999999998,0.14282677,18.35324,0.08127466,18.527767,0.03828146,17.017889,0.011620398,18.377224,0.04283721,16.545162,0.018281462,19.353243,0.18563220000000002,12.0,22.107023,0.41804993,23.60902,2.6254957,21.15883,0.4508352,20.256792,0.2041781,20.258394,0.20200911,19.986942000000003,0.062204625,19.119997,0.06075867,18.930236999999998,0.021766083,17.811142,0.011085206,18.653252,0.021141932999999998,17.261961,0.014718265,23.098726,1.9395288,21.429142000000002,0.41804993,22.799372,2.6254957,20.413609,0.4508352,19.690214,0.2041781,19.708918,0.20200911,19.541325,0.062204625,18.659494,0.06075867,18.500969,0.021766083,17.436607000000002,0.011085206,18.305355,0.021141932999999998,16.926685,0.014718265,22.736076,1.9395288,21.852961999999998,20.478994,20.175241,19.633118,19.213102,19.813195999999998,18.511561999999998,18.66049,17.20506,18.411082999999998,16.683733,20.32167,0.60634387,0.27665475,0.3350869,0.21016997,0.14266689999999999,0.094299436,0.060898207,0.027841268,0.009754595999999999,0.02824462,0.0139623415,0.278227
2,SPLUS-s28s35,iDR3.SPLUS-s28s35.003991,55.92222411043107,-36.88944818180247,9398.065999999999,914.0446,11852,9.095777499999999,9.800310000000001,9.14688,-86.58103,1.0714375,0.06667441,6,0.93139154,56.837475,11.357166000000001,0.0005991967,11.022831,0.0007228943,10.76838,0.0011245151,10.14077,0.00060816994,10.040341,0.0005679615,10.131431,0.00025800845,9.619774000000001,0.0005583557,9.836518,0.0001943705,9.693800999999999,0.00028392175,9.677067999999998,0.00020583996,9.560367,0.0003018853,9.534265,0.00023264840000000001,12.0,11.979498,0.00078759564,11.708530999999999,0.0009786768,11.327173,0.0014307419,10.695345,0.00077789475,10.571812,0.0007192110000000001,11.629141,0.00051206327,10.209074000000001,0.0007274838000000001,11.968491,0.000516629,10.982372,0.0005097627,11.66708,0.0005075207,10.753414,0.00051231333,11.322057000000001,0.0005106207,11.378847,0.00078759564,11.064548,0.0009786768,10.760584,0.0014307419,10.153497999999999,0.00077789475,10.054115,0.0007192110000000001,11.075047999999999,0.00051206327,9.727219999999999,0.0007274838000000001,11.513278999999999,0.000516629,10.567186,0.0005097627,11.222999999999999,0.0005075207,10.432362,0.00051231333,10.877988,0.0005106207,11.379379,11.044888,10.789914999999999,10.105537,10.005326,10.092117,9.583832000000001,9.822977999999999,9.681777,9.641631,9.528288,9.498244,0.00060173566,0.00072576577,0.0011309595,0.0006093349,0.0005689118,0.00025730656000000005,0.00055845943,0.00019373249,0.00028377972,0.00020624319999999998,0.00030346823,0.00023568867999999998
3,SPLUS-s28s35,iDR3.SPLUS-s28s35.003749,57.52557853727989,-36.79709503484863,998.2325,1513.6019,20,17.041056,1.9429846000000002,1.5592693000000002,69.25842,1.2460866000000002,0.19748753,0,0.5442475,3.936954,20.560234,0.28808615,20.24844,0.35037297,19.057579,0.26200697,19.134332999999998,0.20320354,19.8471,0.38468,20.180637,0.15788653,19.196327,0.27285123,19.912409,0.124449216,18.978191,0.11707997,19.343216,0.16024499,18.993607,0.22399354,17.868557,0.08570533,12.0,21.695566,0.18953025,21.84049,0.34308752,20.865845,0.31760544,21.118769,0.28618765,20.849833,0.22421752,20.962732,0.079086676,20.487507,0.20918643,20.431078,0.049944468,19.748857,0.058527127000000005,20.380717999999998,0.09433107,19.62037,0.09152146,19.751917000000002,0.10777245,21.094915,0.18953025,21.196507,0.34308752,20.299255,0.31760544,20.576921,0.28618765,20.332136,0.22421752,20.40864,0.079086676,20.005653,0.20918643,19.975866,0.049944468,19.333672,0.058527127000000005,19.936638000000002,0.09433107,19.299318,0.09152146,19.307848,0.10777245,20.559769,20.389456,19.264938,19.242075,20.0242,20.178383,19.43575,20.049984,18.982456,19.345505,19.037243,17.959173,0.25506812,0.35286057,0.2803611,0.20889072,0.42106270000000007,0.14686229999999997,0.31605479999999997,0.12726064,0.106122285,0.14713138,0.21509463,0.085935
4,SPLUS-s28s35,iDR3.SPLUS-s28s35.003481,56.04381265772979,-36.88501504287826,8761.644,947.6263,11085,9.071847,9.835158999999999,8.090424,-44.447635999999996,1.2156545,0.17739779,6,0.905224,46.989166,10.742757000000001,0.0004493121,10.259371,0.00050565746,10.123049,0.0008299749499999999,9.724707,0.00049957837,9.695433999999999,0.00048238295,9.937484,0.00023526422999999998,9.459423,0.0005170297,9.753982,0.00018674467,9.687814999999999,0.00028272322,9.644123,0.00020222078000000003,9.550394,0.0003003178,9.531744999999999,0.00023250704,12.0,11.464714,0.0006215337,10.959531,0.0006933167500000001,10.690050999999999,0.001067155,10.329308000000001,0.00065557135,10.298177,0.0006324788599999999,11.651750999999999,0.00051616627,10.134742999999999,0.0007012819,11.996389,0.0005223129,11.031915,0.0005205379599999999,11.698454,0.0005134154299999999,10.771131500000001,0.0005156692400000001,11.338898,0.00051377254,10.864063,0.0006215337,10.315547,0.0006933167500000001,10.123462,0.001067155,9.787460000000001,0.00065557135,9.780479,0.0006324788599999999,11.097658000000001,0.00051616627,9.652888,0.0007012819,11.541178,0.0005223129,10.616729,0.0005205379599999999,11.254374,0.0005134154299999999,10.450078999999999,0.0005156692400000001,10.894829,0.00051377254,10.766278999999999,10.283268,10.14703,9.697302,9.667796000000001,9.906559,9.430872,9.748451,9.683221000000001,9.619394999999999,9.526163,9.504782,0.0004494331,0.0005056921,0.0008308242500000001,0.0004995278,0.00048227805999999997,0.00023465205,0.0005166211,0.00018623067,0.00028243675,0.00020226733,0.00030100215,0.00023405507
5,SPLUS-s28s35,iDR3.SPLUS-s28s35.007848,56.89494279674307,-36.74870890589229,4303.21,1849.1317,23660,9.183800999999999,20.306283999999998,11.449194,87.7238,1.7735994,0.4361748,6,0.84539044,91.53806,12.034708,0.0008783513000000001,11.701837,0.0010586842,11.119744,0.0014054507000000002,10.296938,0.00066336314,9.874647,0.0005284117700000001,9.616257000000001,0.00020182626,9.189554,0.00045608754999999996,8.774452,0.00011885531399999999,8.677887,0.00017768441000000002,8.502899000000001,0.00011882408999999999,8.304881,0.00016841221,8.33847,0.00013408633999999997,12.0,12.638117999999999,0.0010641303,12.359755,0.0013178142000000001,11.671967,0.0016726860999999999,10.860741,0.0008278607000000001,10.477163000000001,0.0006789783999999999,11.734566000000001,0.00053010235,10.15823,0.0007007917,12.091022,0.0005441563,11.101263000000001,0.0005360179299999999,11.96161,0.0005744873,10.819322,0.00052366115,11.472038000000001,0.00054276886,12.037467,0.0010641303,11.715771,0.0013178142000000001,11.105377,0.0016726860999999999,10.318893,0.0008278607000000001,9.959467,0.0006789783999999999,11.180473,0.00053010235,9.676375,0.0007007917,11.635810000000001,0.0005441563,10.686077000000001,0.0005360179299999999,11.517529,0.0005744873,10.498269,0.00052366115,11.027969,0.00054276886,12.058483,11.727598,11.148515,10.291121,9.869045,9.606266,9.182541,8.770967,8.674540499999999,8.493912,8.291368499999999,8.319571,0.0009605144,0.0011570195,0.0015331761999999999,0.0006922830400000001,0.00054436806,0.00020330743000000003,0.00046384044,0.00011917359399999999,0.00017945145,0.00012090996999999999,0.000172531,0.00014073281
6,SPLUS-s28s35,iDR3.SPLUS-s28s35.015015,57.26730758065104,-36.51141289734043,2340.5244,3394.0073,5556,9.2345,7.0134240000000005,6.7293825,-88.435684,1.0422091,0.040499687,6,0.9617833,41.238308,13.708017000000002,0.0018673385,13.307471,0.002175256,12.980632,0.0032960526,12.163167999999999,0.0015538329,11.85373,0.0013094491,11.305667999999999,0.0004374094,10.865836999999999,0.0009804285000000002,10.788321,0.00030061192,10.524674000000001,0.00041529720000000003,10.485225999999999,0.00029487192000000005,10.25085,0.0004102575,10.248514,0.00031993517999999996,12.0,14.254142000000002,0.002264748,13.906342,0.0027159732,13.48579,0.003900598,12.658192,0.0018941061999999999,12.3251095,0.0015895098999999999,11.956577000000001,0.0005863674,11.294657,0.0011814254,12.063683000000001,0.00053782,11.177924,0.00055579835,11.958777,0.0005724428,10.942518,0.00055276183,11.483096000000002,0.0005440341,13.653491,0.002264748,13.262357999999999,0.0027159732,12.919201,0.003900598,12.116344,0.0018941061999999999,11.807413,0.0015895098999999999,11.402485,0.0005863674,10.812802,0.0011814254,11.608471,0.00053782,10.762738,0.00055579835,11.514696,0.0005724428,10.621466,0.00055276183,11.039027,0.0005440341,13.716422,13.314962,12.98863,12.160017,11.850433,11.300158,10.86253,10.780126,10.518887,10.476339,10.239594,10.231677000000001,0.0019141748,0.0022240845,0.0033863490000000003,0.0015715172,0.0013198736999999999,0.00043673370000000004,0.0009820855000000001,0.0002993832,0.00041482475,0.00029476345,0.00041121387,0.0003227073
7,SPLUS-s28s35,iDR3.SPLUS-s28s35.011639,56.92279305264574,-36.61285376554896,4154.789000000001,2738.0640000000003,5081,9.264397,6.568112400000001,6.2011123,-87.66431,1.059183,0.055876017,6,0.96278536,25.359258999999998,13.128239,0.0013874242000000002,12.767222,0.0016513451999999999,12.523473,0.0025952152999999998,11.825342,0.0013113464999999999,11.644411999999999,0.0011776333,11.318802999999999,0.00043835078000000003,10.908035,0.0009955866000000001,10.940922,0.00032337793,10.69529,0.00045059102999999996,10.727976,0.000330793,10.48991,0.00045976697999999995,10.519153,0.0003650298,12.0,13.668358,0.0017246804999999999,13.353902,0.002100554,13.016519,0.0031346570000000003,12.310957,0.0016083866,12.107474,0.0014330732,11.972439,0.00058881403,11.327808000000001,0.00119585,12.1172905,0.0005526937299999999,11.29147,0.0005871736,11.993413,0.0005824036,11.028336,0.0005759810400000001,11.522188,0.0005548454,13.067707,0.0017246804999999999,12.709918,0.002100554,12.449929,0.0031346570000000003,11.769110000000001,0.0016083866,11.589777,0.0014330732,11.418346000000001,0.00058881403,10.845953999999999,0.00119585,11.662078999999999,0.0005526937299999999,10.876284,0.0005871736,11.549332000000001,0.0005824036,10.707283,0.0005759810400000001,11.078119000000001,0.0005548454,13.138391500000001,12.777267,12.533228999999999,11.828438,11.6475525,11.318882,10.910858000000001,10.925836,10.682853999999999,10.715228,10.475533,10.499269,0.0014021397,0.0016676271,0.0026305054999999997,0.0013182018,0.0011823847,0.00043716404000000003,0.0009961262,0.00032181147,0.00044978538,0.00033057175000000003,0.00046101830000000004,0.00036860214
8,SPLUS-s28s35,iDR3.SPLUS-s28s35.013262,56.74769684502736,-36.49257235082898,5074.104,3527.0068,17,17.246735,1.8870924999999998,1.5718793,77.66872,1.2005327,0.16703641,0,0.5055036,7.110651,21.25401,0.35703135,20.733786,0.35935894,20.45326,0.61434865,21.46506,1.0546188,20.887209,0.61555636,20.376741,0.117958345,19.613468,0.24857783,19.878775,0.07939079,19.57676,0.13196318,19.936957999999997,0.17410737,19.896925,0.32164505,19.319763000000002,0.2032451,12.0,21.760891,0.20703581,21.573315,0.2805288,21.208862,0.44189295,21.42234,0.36417153,20.764126,0.20327444,21.008972,0.08023724,20.756678,0.25701988,20.474632,0.052816615,19.824089999999998,0.063547134,20.630363,0.11707171,19.883598000000003,0.11423351,20.172777,0.15603371,21.160239999999998,0.20703581,20.92933,0.2805288,20.642273,0.44189295,20.880492999999998,0.36417153,20.24643,0.20327444,20.45488,0.08023724,20.274822,0.25701988,20.01942,0.052816615,19.408903,0.063547134,20.186283,0.11707171,19.562545999999998,0.11423351,19.728707999999997,0.15603371,21.269764000000002,20.462778,20.36545,20.239727,20.742222,20.300801999999997,20.407999,19.87978,19.361423000000002,20.075851,20.014682999999998,19.856907,0.619676,0.47881419999999997,0.9699196,0.5832025,0.9155133,0.18451287,0.86530274,0.13531303,0.18591401,0.33796734,0.6153871999999999,0.57224274
9,SPLUS-s28s35,iDR3.SPLUS-s28s35.014234,57.15862169899948,-36.53561488369122,2913.1394,3238.8313,5350,9.253162,6.647595,6.4696803,-82.81663499999999,1.0274998,0.026763737000000003,4,0.9620726,39.365486,13.457739000000002,0.0016444934,13.150689000000002,0.0020096693,12.68745,0.002836747,11.997606,0.0014304698,11.665847,0.0011942119,11.260822000000001,0.00042790410000000004,10.835078999999999,0.00096510106,10.812906,0.00030464501,10.546463000000001,0.00042027305,10.616499000000001,0.00031385937000000003,10.382812,0.00043695615,10.39677,0.00034400072999999997,12.0,13.994292999999999,0.0020132395,13.739167000000002,0.0025202946,13.180472,0.0033950112,12.484202999999999,0.0017466835000000001,12.13044,0.0014519589999999998,11.919741,0.0005761166,11.25808,0.0011609055,12.074923,0.0005417971,11.175262,0.00055633066,11.967239,0.0005751328400000001,10.964152,0.0005587576999999999,11.497272,0.0005480713,13.393642000000002,0.0020132395,13.095183,0.0025202946,12.613883,0.0033950112,11.942356,0.0017466835000000001,11.612743,0.0014519589999999998,11.365648,0.0005761166,10.776225,0.0011609055,11.619711,0.0005417971,10.7600765,0.00055633066,11.523159,0.0005751328400000001,10.6431,0.0005587576999999999,11.053203,0.0005480713,13.460059,13.153739999999999,12.690985000000001,11.995693,11.664374,11.256878,10.833403,10.800322,10.536303,10.605731,10.370571,10.379441,0.0016716076,0.00204354,0.0028884329999999997,0.0014410579,0.0012000825999999999,0.0004270061,0.0009659174000000001,0.00030333883,0.00041962086,0.00031362732999999995,0.00043798957,0.00034705718
10,SPLUS-s28s35,iDR3.SPLUS-s28s35.019273,56.95674224358531,-36.106388178360575,3966.5054,6052.6675,92575,9.255338,76.40523,18.441473000000002,89.566826,4.1431192999999995,0.758636,6,0.84542495,225.35602999999998,7.3501363,9.744866e-05,6.873031,0.00010997765,6.498143700000001,0.00016143451,6.5093203,0.000113105685,6.5016370000000006,0.00011032146000000001,6.756011,5.4080465e-05,6.7397575,0.00014770702,7.0278597000000005,5.3987430000000006e-05,7.142048,8.9448324e-05,7.369254,7.257821e-05,7.4266375999999985,0.00011782388000000001,7.5664606,0.00010379324500000001,12.0,11.082276,0.0005386767400000001,10.373795,0.0005471769,9.665911,0.0006881886,9.9500065,0.0005471307,9.983229,0.0005437406,11.737553,0.0005337262000000001,10.105894000000001,0.0006878241499999999,12.083062,0.0005490594,11.103206,0.00054332044,12.004541,0.0005880719,10.877362,0.0005383363500000001,11.530972,0.0005583328,10.481626,0.0005386767400000001,9.729811,0.0005471769,9.099321,0.0006881886,9.408159,0.0005471307,9.465532000000001,0.0005437406,11.18346,0.0005337262000000001,9.624039999999999,0.0006878241499999999,11.627851,0.0005490594,10.68802,0.00054332044,11.560461,0.0005880719,10.55631,0.0005383363500000001,11.086903,0.0005583328,7.286556200000001,6.815956,6.4413567,6.4875445,6.480065,6.734635400000001,6.7197104,6.9995766,7.1143054999999995,7.3568625,7.415805000000001,7.553053,9.746478000000001e-05,0.00011018801000000001,0.00016195868000000002,0.00011344223,0.00011067608,5.4069044999999997e-05,0.00014884578000000002,5.4258040000000004e-05,9.096711999999999e-05,7.548772e-05,0.00012539241,0.00011649424999999999
11,SPLUS-s28s35,iDR3.SPLUS-s28s35.019045,56.72280145005216,-36.38386001944053,5204.697,4238.685,5815,9.269812,6.905226700000001,6.5456553,-86.61707,1.0549328000000002,0.052072346,6,0.9630704999999999,40.356255,11.999065,0.0008244485400000001,11.588104,0.0009592282000000001,11.464457000000001,0.0015881048000000002,11.021828,0.0009020778,10.928021000000001,0.0008449461300000001,10.947047999999999,0.00037079172999999994,10.471613,0.0008164634299999999,10.705569,0.00029255502,10.506122,0.00041651455,10.596378,0.00031245264,10.439584,0.000451244,10.477338,0.00036075467000000006,12.0,12.565992999999999,0.0010558305,12.1948185,0.0012527454,11.983211500000001,0.0019806772,11.537028999999999,0.0011309636,11.414817999999999,0.0010462541,11.797543,0.00054585544,10.931904,0.0010012136,12.101242999999998,0.0005533061,11.199824000000001,0.0005676858999999999,11.993352,0.0005840285,11.013047,0.0005728908999999999,11.531783,0.00055828365,11.9653425,0.0010558305,11.550835000000001,0.0012527454,11.416622,0.0019806772,10.995182000000002,0.0011309636,10.897121,0.0010462541,11.24345,0.00054585544,10.450049,0.0010012136,11.646030999999999,0.0005533061,10.784638000000001,0.0005676858999999999,11.549271000000001,0.0005840285,10.691995,0.0005728908999999999,11.087714,0.00055828365,11.970363,11.558632000000001,11.435299,11.014544,10.920767999999999,10.935961,10.464062,10.6736,10.476553,10.579683000000001,10.423283,10.456546000000001,0.00082585576,0.0009600150500000001,0.0015932464000000001,0.0009025291699999999,0.0008451449699999998,0.00036937410000000004,0.0008156869400000001,0.00029119759999999997,0.00041574574,0.0003122727,0.0004526402,0.00036448525000000004
12,SPLUS-s28s35,iDR3.SPLUS-s28s35.016014,56.88108021079626,-36.52963871404074,4372.7495,3283.3062,12004,9.275577,11.254463000000001,9.389638,87.73777,1.1986046000000001,0.1656965,6,0.84994173,61.712093,11.736317999999999,0.0007314931,11.326284,0.00085063936,11.098434,0.0013440435,10.481041000000001,0.0007040605999999999,10.296481,0.0006315519,10.278061,0.0002719331,9.796394,0.0005974432,9.802305,0.00019196453,9.616816499999999,0.00027508548,9.574684,0.00019434118999999997,9.398095,0.0002778481,9.418215,0.00021948487999999997,12.0,12.322851,0.0009349772,11.956997,0.0011120884,11.633275999999999,0.0016695992000000002,11.011610000000001,0.0008848478,10.820382,0.0007929639,11.762613,0.0005354143,10.441807,0.000796245,12.118236,0.0005547135400000001,11.113106,0.0005425554,12.001453999999999,0.0005849577,10.860818,0.0005329303700000001,11.511688000000001,0.0005519766999999999,11.7222,0.0009349772,11.313013,0.0011120884,11.066687,0.0016695992000000002,10.469763,0.0008848478,10.302685,0.0007929639,11.208521000000001,0.0005354143,9.959952000000001,0.000796245,11.663024,0.0005547135400000001,10.69792,0.0005425554,11.557373,0.0005849577,10.539765,0.0005329303700000001,11.067619,0.0005519766999999999,11.732075,11.321852,11.093952999999999,10.484728,10.300075,10.278103999999999,9.798552,9.787842,9.603549000000001,9.570469000000001,9.392464,9.409048,0.0007377162,0.0008570015,0.0013579701999999999,0.0007072795,0.00063383253,0.00027159662999999996,0.0005982409,0.00019163705000000003,0.00027527715,0.00019489185,0.00027939124,0.00022228672000000003
13,SPLUS-s28s35,iDR3.SPLUS-s28s35.016500,57.49916100339854,-36.462045669498785,1117.8995,3708.0798,5262,9.181868,6.775739,6.456752,-54.10811999999999,1.0494037,0.047077894,6,0.9629964,27.170164,13.893872,0.0020335282000000002,13.547335,0.0024349184,13.075726,0.003425009,12.295819999999999,0.0016549154999999998,11.90301,0.0013395207,11.347833999999999,0.00044640042999999997,10.981417,0.0010354778,10.842659,0.0003069725,10.572479,0.00042269017999999997,10.605053,0.0003108833,10.372594,0.0004320692,10.399607000000001,0.00034188607000000006,12.0,14.439447,0.0024589214000000003,14.146749,0.0030251741,13.572296,0.0040452629999999995,12.777605,0.0020043692000000003,12.363202000000001,0.0016199634,11.946447000000001,0.00058444194,11.398064,0.0012408299,11.983894,0.0005164803599999999,11.149845,0.0005466252,11.898224,0.0005553667,10.927655,0.0005466817,11.448292,0.0005330703,13.838797,0.0024589214000000003,13.502765,0.0030251741,13.005707000000001,0.0040452629999999995,12.235758,0.0020043692000000003,11.845505000000001,0.0016199634,11.392355,0.00058444194,10.916209,0.0012408299,11.528683000000001,0.0005164803599999999,10.734658999999999,0.0005466252,11.454144,0.0005553667,10.606603,0.0005466817,11.004223,0.0005330703,13.909256,13.562845999999999,13.091553,12.289143,11.89461,11.338505,10.973963000000001,10.840995,10.573711,10.598995,10.36903,10.389519,0.0020928609,0.0025035199,0.0035271065,0.0016765061,0.0013495472,0.00044559862000000003,0.0010373136,0.00030554234,0.00042208133,0.0003107293,0.00043325089999999997,0.00034531284
14,SPLUS-s28s35,iDR3.SPLUS-s28s35.019538,56.953835737206575,-36.38102219351457,3987.196,4255.0967,6826,9.297564,7.992752,7.4311547000000004,-77.0854,1.0755733,0.070263326,6,0.96730185,46.26341,15.339782999999999,0.0050593433000000005,14.862022,0.0055276887,14.416385,0.007966161999999999,13.335949,0.0028939035,12.694699,0.0020150258,11.643684,0.0005149535,11.372227,0.0012556125,10.83197,0.000310242,10.459719999999999,0.0004077179,10.266064,0.0002677439,9.950335,0.00035780206,9.917374,0.00027472712,12.0,15.910618,0.00499804,15.452734,0.0056862184,14.93488,0.0078067086,13.838679999999998,0.003279863,13.172993,0.0023573244,12.210804,0.00066068757,11.81258,0.0015033947,12.1228,0.0005577619,11.197716,0.0005660463,12.01644,0.00058990263,10.907489,0.0005449596,11.53813,0.0005592296400000001,15.309967000000002,0.00499804,14.80875,0.0056862184,14.368291000000001,0.0078067086,13.296833,0.003279863,12.655296,0.0023573244,11.656711999999999,0.00066068757,11.330726,0.0015033947,11.667588,0.0005577619,10.78253,0.0005660463,11.572359,0.00058990263,10.586436,0.0005449596,11.094061,0.0005592296400000001,15.312203,14.834499,14.392757000000001,13.329861,12.687658,11.635947999999999,11.365164,10.806809,10.436525,10.252665499999999,9.936391,9.897663,0.0055450840000000005,0.0060119959999999995,0.008719333000000001,0.0030214062,0.0020671447,0.0005159706299999999,0.0012649387,0.00030967745,0.00040807656000000004,0.00026802553,0.00035867392,0.00027684392999999995
15,SPLUS-s28s35,iDR3.SPLUS-s28s35.021234,55.76941105345061,-36.27050188011122,10235.651,4958.8213,213,17.370576999999997,8.800211000000001,7.4246607000000004,-10.743244,1.1852678,0.15630877,3,0.00033768297999999994,48.52335,16.660757,0.03900763,16.045265,0.03603873,14.60888,0.021854152999999998,18.159647,0.4088476,14.783045999999999,0.018708441,16.289639,0.022127576,16.361122,0.09987447,15.938998000000002,0.016473416,15.594792000000002,0.026463822,15.901659,0.03399255,15.232897,0.03475078,15.356696,0.041759096,12.0,20.925398,0.09798275,20.450096,0.10454787,20.345795000000003,0.20157158,20.970615,0.25386637,20.350143,0.14810126,20.583195,0.05878832,20.87506,0.29448348,20.447353,0.05183855,19.473635,0.048087015999999996,20.56258,0.11253158,20.623926,0.22195302,20.078371,0.14395262,20.324747,0.09798275,19.806112,0.10454787,19.779204999999997,0.20157158,20.428767999999998,0.25386637,19.832447,0.14810126,20.029101999999998,0.05878832,20.393204,0.29448348,19.992142,0.05183855,19.058449,0.048087015999999996,20.1185,0.11253158,20.302874,0.22195302,19.634301999999998,0.14395262,16.187073,15.505624,14.079201999999999,21.030160000000002,14.052484,15.816035999999999,16.034012,15.502248999999999,15.185132000000001,15.404943,14.7746935,14.844036,0.032794323,0.028524817999999997,0.017418003,8.076410000000001,0.013435421000000001,0.02004423,0.10370445,0.015213797,0.025084357999999998,0.02996279,0.03129911,0.035800666
16,SPLUS-s28s35,iDR3.SPLUS-s28s35.021322,55.76925908925918,-36.26788492697772,10236.612,4975.944,76,17.585012,6.653581,4.833547599999999,89.24999,1.376542,0.27354193,3,0.006615995,34.039177,17.280767,0.053219675999999994,16.667845,0.04927166,15.2684355,0.030833218,18.144861,0.3114759,15.294039999999999,0.02314463,16.896292000000003,0.029820101,17.225235,0.17042649,16.521723,0.021725615,16.171098999999998,0.034701888,16.608407999999997,0.05023812,15.900332,0.0495359,15.989642000000002,0.057688914,12.0,21.258348,0.12878996,20.757816000000002,0.13404004,20.586803,0.24645758,21.167583,0.3010634,20.537992000000003,0.1732423,21.090954,0.08856447,21.256897,0.41122228,20.78436,0.068288535,19.6251,0.054223772,21.256916,0.20942108,21.185646,0.36852407,20.553057,0.22115508,20.657698,0.12878996,20.113832000000002,0.13404004,20.020214000000003,0.24645758,20.625736,0.3010634,20.020296,0.1732423,20.536861,0.08856447,20.775043,0.41122228,20.32915,0.068288535,19.209913,0.054223772,20.812835999999997,0.20942108,20.864594,0.36852407,20.108988,0.22115508,16.81791,16.18751,14.760151,19.076042,14.762626000000001,16.472448,16.30806,16.118563,15.755648,16.178886,15.377328,15.472572,0.04121099,0.03756234,0.022958709,0.93757844,0.01816809,0.025788522999999997,0.09394787,0.018874876000000002,0.02982707,0.042881627,0.0382906,0.044831052
